spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Sr7-2,1,50,2,0.962,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Sma5,1,50,2,0.221,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Spi10,1,50,4,0.808,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Sth3B,1,50,2,0.831,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Spi4,1,50,4,0.8,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Spi12,1,50,2,0.592,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Spi6,1,50,4,0.805,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Dixon Entrance,54.475,,,-133.435,,,1999,1,?Sal6,0,50,2,0.692,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sal1,0,100,4,0.918,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sal2,0,100,4,0.808,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sal3,0,100,4,0.843,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sal4,0,100,4,0.818,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sma7,1,100,2,0.898,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sr7-7,1,100,2,0.899,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sr7-2,1,100,2,0.964,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sma5,1,100,2,0.426,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Spi10,1,100,4,0.814,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sth3B,1,100,2,0.823,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Spi4,1,100,4,0.872,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Spi12,1,100,2,0.536,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Spi6,1,100,4,0.804,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cross sounds,58.205,,,-137.134,,,2005,1,?Sal6,0,100,2,0.66,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sal1,0,100,4,0.899,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sal2,0,100,4,0.837,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sal3,0,100,4,0.746,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sal4,0,100,4,0.777,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sma7,1,100,2,0.921,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sr7-7,1,100,2,0.91,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sr7-2,1,100,2,0.958,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sma5,1,100,2,0.333,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Spi10,1,100,4,0.801,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sth3B,1,100,2,0.834,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Spi4,1,100,4,0.864,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Spi12,1,100,2,0.582,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Spi6,1,100,4,0.814,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Yakutat,58.775,,,-140.426,,,2005,1,?Sal6,0,100,2,0.717,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sal1,0,100,4,0.888,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sal2,0,100,4,0.682,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sal3,0,100,4,0.865,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sal4,0,100,4,0.854,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sma7,1,100,2,0.906,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sr7-7,1,100,2,0.825,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sr7-2,1,100,2,0.854,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sma5,1,100,2,0.451,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Spi10,1,100,4,0.83,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sth3B,1,100,2,0.836,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Spi4,1,100,4,0.82,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Spi12,1,100,2,0.695,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Spi6,1,100,4,0.879,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Cordova,59.27,,,-146.35,,,1999,1,?Sal6,0,100,2,0.771,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sal1,0,49,4,0.911,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sal2,0,49,4,0.641,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sal3,0,49,4,0.806,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sal4,0,49,4,0.861,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sma7,1,49,2,0.887,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sr7-7,1,49,2,0.92,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sr7-2,1,49,2,0.944,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sma5,1,49,2,0.387,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Spi10,1,49,4,0.792,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sth3B,1,49,2,0.839,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Spi4,1,49,4,0.786,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Spi12,1,49,2,0.723,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Spi6,1,49,4,0.805,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Kodiak,56.1,,,-153.5,,,1999,1,?Sal6,0,49,2,0.778,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sal1,0,100,4,0.856,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sal2,0,100,4,0.687,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sal3,0,100,4,0.83,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sal4,0,100,4,0.85,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sma7,1,100,2,0.898,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sr7-7,1,100,2,0.913,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sr7-2,1,100,2,0.947,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sma5,1,100,2,0.334,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Spi10,1,100,4,0.818,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sth3B,1,100,2,0.868,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Spi4,1,100,4,0.735,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Spi12,1,100,2,0.752,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Spi6,1,100,4,0.88,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Shumagins,54.677,,,-158.365,,,2005,1,?Sal6,0,100,2,0.802,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sal1,0,50,4,0.92,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sal2,0,50,4,0.694,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sal3,0,50,4,0.779,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sal4,0,50,4,0.839,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sma7,1,50,2,0.899,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sr7-7,1,50,2,0.938,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sr7-2,1,50,2,0.953,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sma5,1,50,2,0.283,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Spi10,1,50,4,0.793,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sth3B,1,50,2,0.844,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Spi4,1,50,4,0.733,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Spi12,1,50,2,0.759,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Spi6,1,50,4,0.868,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Akutan,53.552,,,-165.639,,,1999,1,?Sal6,0,50,2,0.801,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sal1,0,100,4,0.917,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sal2,0,100,4,0.657,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sal3,0,100,4,0.816,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sal4,0,100,4,0.858,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sma7,1,100,2,0.916,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sr7-7,1,100,2,0.94,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sr7-2,1,100,2,0.948,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sma5,1,100,2,0.246,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Spi10,1,100,4,0.774,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sth3B,1,100,2,0.841,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Spi4,1,100,4,0.791,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Spi12,1,100,2,0.751,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Spi6,1,100,4,0.827,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Aleutians,52.035,,,-173.56,,,2000,1,?Sal6,0,100,2,0.831,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sal1,0,50,4,0.9616,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sal2,0,50,4,0.468,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sal3,0,50,4,0.816,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sal4,0,50,4,0.849,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sma7,1,50,2,0.898,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sr7-7,1,50,2,0.928,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sr7-2,1,50,2,0.95,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sma5,1,50,2,0.341,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Spi10,1,50,4,0.762,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sth3B,1,50,2,0.847,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Spi4,1,50,4,0.789,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Spi12,1,50,2,0.78,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Spi6,1,50,4,0.881,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,West Aleutians,52.38,,,-179.69,,,2000,1,?Sal6,0,50,2,0.798,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sal1,0,199,4,0.913,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sal2,0,199,4,0.625,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sal3,0,199,4,0.822,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sal4,0,199,4,0.85,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sma7,1,199,2,0.904,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sr7-7,1,199,2,0.919,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sr7-2,1,199,2,0.956,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sma5,1,199,2,0.364,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Spi10,1,199,4,0.766,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sth3B,1,199,2,0.835,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Spi4,1,199,4,0.769,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Spi12,1,199,2,0.736,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Spi6,1,199,4,0.874,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Southern Berin Sea,55.638,,,-168.1,,,"2000, 2003",1,?Sal6,0,199,2,0.807,,
Sebastes alutus,Pacific ocean perch,"Palof, Heifetz & Gharrett (2011) Mar. Biol. 158:779-792",0,USA,Central Bering Sea,58.205,,,-174.425,,,2002,1,?Sal1,0,100,4,0.89,,
